date,open,high,low,close,adj close,volume,volatility
2021-10-08,3587.83,3667.96,3547.83,3563.76,3563.76,16222029488,0.0337087794913238
2021-10-09,3560.0,3628.24,3544.64,3575.72,3575.72,12707036942,0.023379906704104322
2021-10-10,3575.02,3603.24,3414.97,3425.85,3425.85,16171746693,0.05495570442371966
2021-10-11,3419.73,3622.29,3385.76,3545.35,3545.35,18579189588,0.06671555699719343
2021-10-12,3546.48,3546.48,3407.34,3492.57,3492.57,18109578443,0.03983885791838098
2021-10-13,3492.75,3607.74,3417.6,3606.2,3606.2,16211275589,0.05272586101713712
2021-10-14,3604.96,3819.26,3590.28,3786.01,3786.01,19443499909,0.06048055868843453
2021-10-15,3790.15,3895.47,3735.36,3862.63,3862.63,20966841512,0.04145103206882349
2021-10-16,3865.67,3962.45,3805.89,3830.38,3830.38,16578095629,0.04087322928795575
2021-10-17,3829.86,3914.9,3660.72,3847.1,3847.1,15908090346,0.06607054664552528
2021-10-18,3847.73,3888.21,3686.75,3748.76,3748.76,17386204158,0.053740436837781035
2021-10-19,3747.16,3883.93,3736.78,3877.65,3877.65,15998757133,0.03794824184751064
2021-10-20,3877.73,4167.47,3833.29,4155.99,4155.99,20338319988,0.08040924063821142
2021-10-21,4161.71,4366.09,4032.48,4054.32,4054.32,28220661820,0.08228506876615564
2021-10-22,4055.69,4162.98,3908.34,3970.18,3970.18,19432937968,0.06413814990756073
2021-10-23,3971.36,4171.66,3944.63,4171.66,4171.66,14781537792,0.05442198069833106
2021-10-24,4171.86,4185.73,3967.12,4087.9,4087.9,14978083638,0.053477335551260954
2021-10-25,4084.43,4236.67,4072.03,4217.88,4217.88,15995727040,0.03903382742041022
2021-10-26,4217.34,4289.13,4106.82,4131.1,4131.1,17157714562,0.04413110309602779
2021-10-27,4132.17,4299.15,3930.26,3930.26,3930.26,26219530404,0.09385893045243811
2021-10-28,3924.82,4293.15,3905.71,4287.32,4287.32,25958154575,0.09036880848642033
2021-10-29,4288.69,4455.74,4271.71,4414.75,4414.75,22967641914,0.04168525964097621
2021-10-30,4414.24,4426.85,4252.49,4325.65,4325.65,14615490626,0.04030839295828387
2021-10-31,4322.74,4394.45,4179.02,4288.07,4288.07,17498160238,0.05023938508466499
2021-11-01,4288.22,4377.32,4160.97,4324.63,4324.63,17985288261,0.05002740118807839
2021-11-02,4322.5,4599.95,4288.69,4584.8,4584.8,20794448222,0.06788954807188977
2021-11-03,4589.68,4664.91,4462.98,4607.19,4607.19,21220463155,0.0438293189558061
2021-11-04,4604.68,4606.52,4426.62,4537.32,4537.32,18415244464,0.03964895577124835
2021-11-05,4537.42,4570.9,4447.49,4486.24,4486.24,15086003586,0.027508559506401766
2021-11-06,4482.65,4531.0,4334.97,4521.58,4521.58,14429076700,0.043354314199903515
2021-11-07,4523.98,4640.92,4510.98,4620.55,4620.55,13541376033,0.028122193245392973
2021-11-08,4619.65,4822.36,4619.65,4812.09,4812.09,19290896267,0.04212514728527522
2021-11-09,4810.07,4837.59,4718.04,4735.07,4735.07,20834172627,0.02524777880791629
2021-11-10,4733.36,4859.5,4485.09,4636.17,4636.17,22748160545,0.080758470893
2021-11-11,4635.45,4778.06,4580.99,4730.38,4730.38,17933201129,0.041660500847712154
2021-11-12,4724.31,4808.74,4510.92,4667.12,4667.12,18316060208,0.06381237251238445
2021-11-13,4666.72,4702.12,4582.18,4651.46,4651.46,14457436261,0.02578545230959733
2021-11-14,4648.63,4689.84,4516.94,4626.36,4626.36,12172962219,0.0373727941621492
2021-11-15,4627.09,4764.64,4546.6,4557.5,4557.5,16275851299,0.04784201865057597
2021-11-16,4570.48,4891.7,4144.33,4216.37,4216.37,27417502801,0.17725436809388168
2021-11-17,4213.91,4300.31,4107.13,4287.59,4287.59,22183461850,0.045055613992942486
2021-11-18,4287.8,4343.56,3959.23,4000.65,4000.65,21383250893,0.09606688913051638
2021-11-19,3995.73,4311.71,3982.92,4298.31,4298.31,20626269711,0.07649285416826612
2021-11-20,4298.35,4434.39,4209.24,4409.93,4409.93,15448261277,0.05105523216921823
2021-11-21,4412.2,4422.49,4255.46,4269.73,4269.73,14094831413,0.03911956962149826
2021-11-22,4266.51,4302.02,4033.57,4088.46,4088.46,19752218877,0.06566041981577422
2021-11-23,4089.68,4385.48,4069.77,4340.76,4340.76,22133497059,0.07273150323906402
2021-11-24,4340.04,4376.88,4176.18,4239.98,4239.98,21838037128,0.04733512893928741
2021-11-25,4271.39,4550.52,4249.77,4274.74,4274.74,18705358318,0.07035515610306124
2021-11-26,4522.21,4550.84,3933.51,4030.91,4030.91,26281795488,0.153149040787316
2021-11-27,4043.0,4187.68,4033.51,4096.91,4096.91,16515693874,0.037630799797896484
2021-11-28,4101.65,4297.92,3989.97,4294.45,4294.45,15953126340,0.071708833494394
2021-11-29,4296.95,4460.85,4284.5,4445.1,4445.1,19086475837,0.039672898247508574
2021-11-30,4447.77,4753.27,4358.07,4631.48,4631.48,28626354111,0.08532909566704396
2021-12-01,4623.68,4780.73,4530.27,4586.99,4586.99,27634826695,0.05460225550960415
2021-12-02,4586.33,4628.92,4441.51,4511.3,4511.3,21502671027,0.041542349211978774
2021-12-03,4514.36,4647.29,4100.15,4220.71,4220.71,25879591528,0.1296322182760721
2021-12-04,4227.76,4242.73,3525.49,4119.59,4119.59,38478999182,0.17410470459438918
2021-12-05,4119.63,4246.92,4040.22,4198.32,4198.32,25533062707,0.04923397930600819
2021-12-06,4199.0,4375.52,3930.81,4358.74,4358.74,28229518513,0.10202719134428768
2021-12-07,4358.59,4428.59,4264.32,4315.06,4315.06,22366213354,0.03806899556437232
2021-12-08,4311.67,4453.11,4234.54,4439.36,4439.36,18704315119,0.04923457435305984
2021-12-09,4433.02,4482.31,4078.84,4119.82,4119.82,22296131874,0.09793389031559638
2021-12-10,4113.59,4227.11,3897.77,3908.5,3908.5,28014595631,0.08426250479723671
2021-12-11,3909.67,4095.65,3846.05,4084.45,4084.45,19131502454,0.061109818947471486
2021-12-12,4084.81,4173.61,3993.06,4134.45,4134.45,14057603914,0.04366965376289464
2021-12-13,4136.36,4145.96,3680.61,3784.23,3784.23,23999841386,0.1229708553655565
2021-12-14,3782.82,3866.63,3700.1,3745.44,3745.44,23836759957,0.044462065872100526
2021-12-15,3862.25,4086.37,3664.72,4018.39,4018.39,26411188833,0.10493008393909006
2021-12-16,4020.42,4110.37,3956.06,3962.47,3962.47,19825531254,0.038942881586485185
2021-12-17,3959.01,3992.79,3711.42,3879.49,3879.49,23143541098,0.07252757450077199
2021-12-18,3880.29,3993.83,3774.61,3960.86,3960.86,19530895889,0.055346566149775504
2021-12-19,3960.87,4018.66,3894.4,3922.59,3922.59,16167785597,0.03167804945202016
2021-12-20,3923.7,3980.1,3759.4,3933.84,3933.84,21589690675,0.05610294267179138
2021-12-21,3938.46,4058.82,3918.84,4020.26,4020.26,16388555198,0.03481864357031635
2021-12-22,4018.7,4073.79,3947.69,3982.1,3982.1,13921756199,0.0316667085206298
2021-12-23,3981.96,4149.03,3897.23,4108.02,4108.02,18007273742,0.06129473566340955
2021-12-24,4111.35,4134.11,4029.06,4047.98,4047.98,12769090623,0.025951215173987945
2021-12-25,4049.78,4138.56,4027.93,4093.28,4093.28,10894785525,0.02702722511042503
2021-12-26,4094.15,4105.02,4013.03,4067.33,4067.33,11197244172,0.02261680266907289
2021-12-27,4064.75,4126.0,4033.49,4037.55,4037.55,11424360002,0.02291240975343964
2021-12-28,4037.54,4037.54,3769.28,3800.89,3800.89,17299472803,0.07057820668317151
2021-12-29,3797.44,3827.98,3612.8,3628.53,3628.53,15722555672,0.05930225187610405
2021-12-30,3632.22,3767.56,3595.2,3713.85,3713.85,12925377999,0.04641005964161184
2021-12-31,3713.43,3807.29,3636.87,3682.63,3682.63,14157285268,0.04627670985138341
2022-01-01,3683.05,3769.92,3682.29,3769.7,3769.7,9776191466,0.02324588163514341
2022-01-02,3769.3,3836.16,3727.36,3829.56,3829.56,9881471548,0.02841057458298074
2022-01-03,3829.54,3836.2,3698.05,3761.38,3761.38,12080777893,0.036728541120546083
2022-01-04,3761.36,3876.79,3723.35,3794.06,3794.06,14030925983,0.04044216485769863
2022-01-05,3794.27,3842.06,3456.75,3550.39,3550.39,18061338502,0.10852610558276696
2022-01-06,3549.71,3549.71,3335.38,3418.41,3418.41,24293791313,0.0626987400575121
2022-01-07,3417.84,3420.46,3117.38,3193.21,3193.21,24494179209,0.09491389542184821
2022-01-08,3193.5,3240.3,3020.88,3091.97,3091.97,16037732700,0.0709644660200455
2022-01-09,3091.7,3206.79,3075.91,3157.75,3157.75,12334683863,0.041447232998179116
2022-01-10,3157.57,3177.21,2947.68,3083.1,3083.1,19535744145,0.07444779604943083
2022-01-11,3082.99,3247.51,3061.14,3238.11,3238.11,15211447193,0.05755517879256737
2022-01-12,3238.45,3401.22,3216.72,3372.26,3372.26,16662871689,0.054711083961497625
2022-01-13,3372.1,3396.97,3247.92,3248.29,3248.29,15294466275,0.04588568138928474
2022-01-14,3248.65,3330.77,3203.82,3310.0,3310.0,13562957230,0.03835347432024164
2022-01-15,3309.84,3364.54,3278.67,3330.53,3330.53,9619999078,0.025782683236601947
2022-01-16,3330.39,3376.4,3291.56,3350.92,3350.92,9505934874,0.02531842001599565
2022-01-17,3350.95,3355.82,3157.22,3212.3,3212.3,12344309617,0.061824860691716325
2022-01-18,3212.29,3236.02,3096.12,3164.03,3164.03,13024154091,0.04421576280882295
2022-01-19,3163.85,3171.16,3055.21,3095.83,3095.83,13187424144,0.03745360694870191
2022-01-20,3095.27,3265.34,3000.91,3001.12,3001.12,10645922764,0.08811043876952615
2022-01-21,3002.96,3029.08,2496.81,2557.93,2557.93,26796291874,0.20808622597178186
2022-01-22,2561.15,2615.25,2330.25,2405.18,2405.18,27369692036,0.11849424991060961
2022-01-23,2406.92,2542.14,2381.52,2535.04,2535.04,16481489511,0.06335994698308504
2022-01-24,2535.89,2537.21,2172.3,2440.35,2440.35,28220804648,0.1495318294506935
2022-01-25,2440.39,2498.51,2359.38,2455.94,2455.94,16179776932,0.05665040676889505
2022-01-26,2455.58,2705.78,2417.68,2468.03,2468.03,21229909340,0.11673277877497451
2022-01-27,2467.19,2510.45,2328.45,2423.0,2423.0,16126522783,0.0751134956665291
2022-01-28,2421.65,2548.78,2367.83,2547.09,2547.09,14666227351,0.07104185560777211
2022-01-29,2546.59,2627.61,2526.99,2597.08,2597.08,11172062661,0.0387435119441836
2022-01-30,2598.56,2631.41,2550.46,2603.47,2603.47,9501221177,0.03109311803093557
2022-01-31,2603.26,2697.74,2489.07,2688.28,2688.28,13778234614,0.0776221226955524
2022-02-01,2687.9,2802.32,2682.62,2792.12,2792.12,13194846235,0.042870650258584976
2022-02-02,2791.96,2802.21,2630.12,2682.85,2682.85,13876301217,0.06414447322809705
2022-02-03,2682.23,2712.48,2587.78,2679.16,2679.16,12755505065,0.04654443930187067
2022-02-04,2681.06,2983.59,2675.44,2983.59,2983.59,18987223729,0.10328161711227081
2022-02-05,2984.45,3054.13,2966.78,3014.65,3014.65,13102093957,0.028975171247076745
2022-02-06,3014.96,3061.26,2965.43,3057.48,3057.48,9466018022,0.03134280518597027
2022-02-07,3057.42,3182.53,3002.93,3142.47,3142.47,15197063785,0.05715249469366466
2022-02-08,3143.01,3219.47,3038.38,3122.61,3122.61,17136080906,0.057993153163539375
2022-02-09,3121.18,3263.16,3063.16,3239.46,3239.46,13951308490,0.06173868484253548
2022-02-10,3240.11,3271.32,3070.38,3077.48,3077.48,18629485080,0.06529368184358633
2022-02-11,3077.41,3127.45,2888.71,2927.38,2927.38,16043881065,0.08155415422664627
2022-02-12,2927.39,2980.08,2870.18,2917.36,2917.36,11254355757,0.037671045054432806
2022-02-13,2916.79,2947.78,2845.4,2883.46,2883.46,9054963563,0.0355059546517032
2022-02-14,2880.19,2957.96,2840.26,2933.48,2933.48,12164552172,0.040122993850307424
2022-02-15,2933.73,3185.52,2917.86,3179.88,3179.88,13921257873,0.08417298765991164
2022-02-16,3180.45,3181.62,3055.17,3127.83,3127.83,12352406833,0.04042738895656088
2022-02-17,3126.86,3154.62,2861.85,2881.48,2881.48,15860206214,0.10160403681441481
2022-02-18,2884.34,2937.31,2761.64,2785.73,2785.73,15748173433,0.06306066991416974
2022-02-19,2784.87,2826.35,2707.38,2763.7,2763.7,9774183169,0.04304736404095951
2022-02-20,2763.76,2763.76,2585.95,2628.65,2628.65,11641437834,0.06764308675555909
2022-02-21,2627.67,2752.46,2568.25,2573.82,2573.82,18646392740,0.0715706615070207
2022-02-22,2572.9,2648.92,2510.68,2639.3,2639.3,16360200507,0.05237752434357604
2022-02-23,2639.45,2741.37,2587.41,2590.36,2590.36,13382637240,0.05943575410367672
2022-02-24,2588.17,2689.05,2308.91,2598.07,2598.07,29312342666,0.14631630402568072
2022-02-25,2598.44,2821.97,2579.21,2764.54,2764.54,17208902048,0.08781207723527233
2022-02-26,2764.99,2849.42,2745.01,2781.11,2781.11,11724648351,0.03754256394029717
2022-02-27,2780.5,2831.13,2581.62,2621.8,2621.8,16150857254,0.09516744221527203
2022-02-28,2621.17,2929.18,2586.39,2919.2,2919.2,19266124733,0.11742600712523979
2022-03-01,2919.78,3029.65,2868.94,2972.49,2972.49,18757425786,0.05406578323223965
2022-03-02,2972.47,3026.87,2919.94,2950.12,2950.12,16636517503,0.03624598321424208
2022-03-03,2950.16,2964.67,2797.32,2834.47,2834.47,13091199728,0.05904102001432364
2022-03-04,2834.99,2835.18,2587.75,2617.16,2617.16,14496939024,0.09454141130079928
2022-03-05,2618.47,2679.1,2596.99,2664.83,2664.83,8072368396,0.03081247209015214
2022-03-06,2664.94,2673.64,2555.04,2555.04,2555.04,8872976607,0.04641805999123298
2022-03-07,2555.3,2639.94,2455.59,2497.77,2497.77,14594098731,0.07380583480464571
2022-03-08,2497.72,2618.17,2489.76,2576.75,2576.75,13922922903,0.0498340933346269
2022-03-09,2577.17,2761.8,2573.66,2729.78,2729.78,14173665398,0.06892130501359095
2022-03-10,2729.12,2729.12,2566.19,2608.05,2608.05,13292477213,0.062471961810548045
2022-03-11,2608.27,2664.56,2534.69,2559.56,2559.56,12382419582,0.050739189548203556
2022-03-12,2559.66,2606.44,2559.13,2574.75,2574.75,6532996574,0.01837459947567723
2022-03-13,2573.49,2594.55,2503.89,2518.94,2518.94,8632000379,0.03599132968629674
2022-03-14,2518.49,2604.03,2505.3,2590.7,2590.7,11244398839,0.03810939128420891
2022-03-15,2590.67,2662.33,2515.77,2620.15,2620.15,12861105614,0.055935728870484494
2022-03-16,2620.03,2781.31,2610.76,2772.06,2772.06,17915109769,0.06152464232375913
2022-03-17,2771.96,2826.16,2751.56,2814.85,2814.85,12685265194,0.026502300300193585
2022-03-18,2814.43,2973.62,2774.86,2945.34,2945.34,15830879093,0.06748287124746201
2022-03-19,2944.72,2979.99,2910.8,2946.26,2946.26,11576463120,0.023484010236706737
2022-03-20,2946.55,2956.97,2826.11,2860.46,2860.46,12684727326,0.04574788670353708
2022-03-21,2860.1,2954.56,2838.25,2897.98,2897.98,15206116098,0.04013485255246756
2022-03-22,2897.77,3040.38,2892.54,2973.13,2973.13,16830539230,0.049725373596176466
2022-03-23,2973.15,3036.75,2933.31,3031.07,3031.07,16008767658,0.0341265625670143
2022-03-24,3031.06,3118.39,3012.33,3108.06,3108.06,18070503166,0.03412418035687855
2022-03-25,3108.45,3183.96,3087.49,3106.67,3106.67,17030503831,0.031052541789118333
2022-03-26,3106.41,3146.83,3091.83,3143.18,3143.18,8876420740,0.017498202457383923
2022-03-27,3143.8,3291.58,3130.0,3291.58,3291.58,13431866834,0.04908888740361769
2022-03-28,3292.32,3424.02,3279.03,3336.63,3336.63,20620450770,0.04345402397029331
2022-03-29,3335.02,3470.19,3335.02,3401.99,3401.99,19533323636,0.03973262708003259
2022-03-30,3401.53,3435.29,3349.24,3385.16,3385.16,15302506131,0.025419773363740617
2022-03-31,3385.29,3435.13,3272.93,3281.64,3281.64,17685495686,0.049426506259065674
2022-04-01,3282.58,3467.56,3223.89,3449.55,3449.55,20982988937,0.07063819918540101
2022-04-02,3449.79,3521.28,3442.0,3445.06,3445.06,23571556215,0.02301266160821588
2022-04-03,3444.81,3573.96,3421.26,3522.83,3522.83,15333808649,0.04334583275378029
2022-04-04,3522.36,3535.15,3422.0,3521.24,3521.24,18209969743,0.03213356658449867
2022-04-05,3521.24,3546.71,3410.55,3411.79,3411.79,16681503199,0.039908669642621575
2022-04-06,3411.67,3411.67,3171.21,3171.69,3171.69,25632563639,0.07581447114945031
2022-04-07,3172.2,3263.47,3155.58,3233.27,3233.27,16745496605,0.03336869485072384
2022-04-08,3233.27,3301.61,3179.14,3192.07,3192.07,17557050669,0.038366953105665055
2022-04-09,3191.98,3261.96,3187.47,3261.92,3261.92,9908112156,0.022836243684701107
2022-04-10,3261.29,3303.0,3211.87,3211.87,3211.87,10427054790,0.028372879350658686
2022-04-11,3209.58,3214.46,2962.76,2981.05,2981.05,21891804831,0.08443333724694313
2022-04-12,2981.42,3077.45,2957.87,3030.38,3030.38,20235707410,0.039460397705898244
2022-04-13,3029.88,3123.58,3006.48,3118.34,3118.34,16088473629,0.03755203088822896
2022-04-14,3117.82,3139.93,2988.44,3019.91,3019.91,15821419931,0.05016374660171985
2022-04-15,3020.13,3044.29,3001.12,3040.92,3040.92,11256651536,0.014196361627402258
2022-04-16,3041.12,3074.89,3016.42,3062.31,3062.31,8766710365,0.019093429469909905
2022-04-17,3061.88,3075.78,2989.04,2993.4,2993.4,10463091281,0.02897708291574806
2022-04-18,2993.48,3062.52,2893.91,3057.61,3057.61,18629381299,0.05514437747129298
2022-04-19,3057.57,3125.08,3035.54,3104.11,3104.11,14156035096,0.028845627249034334
2022-04-20,3103.94,3157.89,3045.29,3077.75,3077.75,15547362265,0.036585167736170876
2022-04-21,3077.83,3173.45,2962.41,2987.48,2987.48,20783591093,0.07064147709775462
2022-04-22,2986.94,3024.85,2942.36,2964.84,2964.84,16782795477,0.02782274928832577
2022-04-23,2964.8,2975.32,2926.74,2938.11,2938.11,9116955609,0.01653443880589916
2022-04-24,2937.35,2961.88,2922.13,2922.73,2922.73,9696829579,0.01360029835119905
2022-04-25,2922.99,3018.42,2804.51,3009.39,3009.39,22332690614,0.07108085027198198
2022-04-26,3008.95,3026.42,2786.25,2808.3,2808.3,19052045399,0.08552148986931597
2022-04-27,2808.65,2911.88,2802.27,2888.93,2888.93,17419284041,0.037941383141855335
2022-04-28,2888.85,2973.14,2861.82,2936.94,2936.94,18443524633,0.03790339605167273
2022-04-29,2936.78,2943.45,2782.44,2815.6,2815.6,18771041399,0.05718496945588854
2022-04-30,2815.53,2836.83,2727.41,2730.19,2730.19,13520941867,0.04007779678337408
2022-05-01,2729.99,2838.7,2728.08,2827.76,2827.76,15332730152,0.039119302911138104
2022-05-02,2827.61,2874.15,2785.52,2857.41,2857.41,18609741545,0.03101759985441365
2022-05-03,2857.15,2859.19,2762.12,2783.48,2783.48,13026093219,0.03487361145041465
2022-05-04,2783.13,2956.69,2779.27,2940.64,2940.64,18186749944,0.060333804886011234
2022-05-05,2940.23,2948.96,2704.92,2749.21,2749.21,22642925048,0.0887673186115284
2022-05-06,2748.93,2754.84,2645.34,2694.98,2694.98,21027599270,0.040631099303148815
2022-05-07,2694.99,2696.65,2599.52,2636.09,2636.09,13369276367,0.03684623817851443
2022-05-08,2636.12,2638.83,2498.43,2517.46,2517.46,20802269935,0.055770498836128515
2022-05-09,2518.51,2528.26,2238.06,2245.43,2245.43,36333567678,0.12924027914475192
2022-05-10,2242.65,2450.76,2206.76,2343.51,2343.51,38202099639,0.10411732828108264
2022-05-11,2342.75,2441.08,2018.86,2072.11,2072.11,45743399154,0.20376331372369227
2022-05-12,2072.5,2170.46,1748.3,1961.7,1961.7,42463486402,0.21520110108579296
2022-05-13,1960.12,2139.71,1941.98,2014.42,2014.42,24816096567,0.0981572859681695
2022-05-14,2014.28,2063.43,1956.57,2056.27,2056.27,15457044616,0.05196788359505313
2022-05-15,2056.18,2147.19,2008.16,2145.71,2145.71,14846088335,0.0647944037171845
2022-05-16,2145.84,2145.84,1988.81,2022.73,2022.73,21459552191,0.07763270431545495
2022-05-17,2022.88,2113.06,2015.97,2090.41,2090.41,18509929297,0.046445434149281685
2022-05-18,2090.46,2102.33,1916.66,1916.66,1916.66,17740965589,0.09687164129266528
2022-05-19,1916.15,2028.39,1907.02,2018.34,2018.34,18734247914,0.06013357511618465
2022-05-20,2018.0,2054.8,1926.68,1961.32,1961.32,15892482289,0.06532335365978022
2022-05-21,1961.02,1985.4,1944.27,1974.52,1974.52,8546822406,0.020830379028827315
2022-05-22,1974.67,2047.19,1966.04,2043.17,2043.17,10941123403,0.039717693583989626
2022-05-23,2042.34,2080.33,1964.39,1972.18,1972.18,16434529708,0.05878773742761808
2022-05-24,1972.39,1991.54,1920.69,1978.98,1978.98,13057109007,0.035801271362014726
2022-05-25,1978.68,2014.37,1943.94,1944.83,1944.83,13364545730,0.03621396214579158
2022-05-26,1945.03,1962.17,1759.2,1803.91,1803.91,23458681818,0.11251669983535766
2022-05-27,1802.54,1814.66,1721.26,1724.92,1724.92,25470760032,0.054147438721795844
2022-05-28,1724.64,1757.94,1724.64,1757.94,1757.94,23214777872,0.01894262602819206
2022-05-29,1792.18,1818.78,1765.94,1812.03,1812.03,10642556101,0.029160665110400996
2022-05-30,1811.89,2005.21,1804.46,1996.44,1996.44,19580808705,0.10055398609524954
2022-05-31,1996.41,2005.49,1932.35,1942.33,1942.33,18363115560,0.03765580514124794
2022-06-01,1942.05,1965.17,1776.05,1823.57,1823.57,21037797760,0.10370865938790401
2022-06-02,1822.41,1845.31,1789.66,1834.15,1834.15,17065041354,0.030341029904860487
2022-06-03,1834.14,1840.06,1746.51,1775.08,1775.08,14878001811,0.052701850057462175
2022-06-04,1775.22,1810.3,1751.53,1801.61,1801.61,8677951273,0.03262082248655369
2022-06-05,1801.82,1825.86,1777.13,1805.2,1805.2,8850385937,0.02699423886549955
2022-06-06,1805.64,1915.03,1804.99,1859.29,1859.29,16518471852,0.059183882019480535
2022-06-07,1859.33,1862.91,1729.41,1814.05,1814.05,24020076750,0.07359223836167691
2022-06-08,1814.1,1830.68,1770.23,1793.57,1793.57,18041476023,0.03370373054857075
2022-06-09,1793.51,1827.29,1779.87,1789.83,1789.83,12013083393,0.0264941363146221
2022-06-10,1789.69,1797.61,1663.43,1665.04,1665.04,18504740451,0.08058665257291106
2022-06-11,1665.22,1679.31,1507.04,1529.66,1529.66,21127089064,0.11261979786357751
2022-06-12,1530.19,1539.71,1436.18,1445.22,1445.22,23465074882,0.07163615228131355
2022-06-13,1443.84,1448.74,1181.95,1204.58,1204.58,45162788786,0.2214796858656129
2022-06-14,1204.56,1252.47,1094.7,1211.66,1211.66,33327826525,0.13020979482693162
2022-06-15,1211.37,1236.63,1025.68,1233.21,1233.21,37539999450,0.1710576463051711
2022-06-16,1233.6,1246.14,1058.78,1067.73,1067.73,18907671369,0.1754750732863178
2022-06-17,1067.99,1112.47,1060.87,1086.52,1086.52,14591486540,0.04749107241468186
2022-06-18,1086.38,1095.17,896.11,993.64,993.64,21655406608,0.20033412503522408
2022-06-19,993.4,1142.34,943.12,1127.66,1127.66,21795481981,0.17666672578614112
2022-06-20,1127.66,1159.99,1066.11,1127.64,1127.64,19739691429,0.08325352062715059
2022-06-21,1127.51,1185.43,1112.57,1124.82,1124.82,15632089439,0.06477480841379077
2022-06-22,1125.37,1126.26,1049.76,1051.42,1051.42,15010593493,0.07275874531585855
2022-06-23,1051.33,1146.49,1050.22,1143.39,1143.39,14657862919,0.08419699315194289
2022-06-24,1143.2,1238.62,1134.51,1226.84,1226.84,16981552654,0.08486029148055159
2022-06-25,1226.72,1246.39,1184.56,1243.45,1243.45,12481946184,0.04972455667698754
2022-06-26,1242.99,1272.13,1199.41,1199.83,1199.83,12096607824,0.06060858621638068
2022-06-27,1199.71,1234.18,1179.79,1193.68,1193.68,12492225250,0.04556497553783267
2022-06-28,1193.25,1229.74,1141.16,1144.58,1144.58,14023205651,0.07739083331877189
2022-06-29,1144.52,1152.68,1092.1,1098.94,1098.94,15386286815,0.05512584854496164
2022-06-30,1099.35,1103.69,1009.09,1067.3,1067.3,16350755497,0.08863487304413008
2022-07-01,1068.32,1100.22,1040.15,1059.77,1059.77,17499453625,0.056682110269209295
2022-07-02,1060.12,1073.05,1033.96,1066.51,1066.51,9935603640,0.0366522583004378
2022-07-03,1066.47,1083.42,1044.01,1073.77,1073.77,8557248150,0.0367024595583785
2022-07-04,1073.79,1152.94,1048.4,1151.06,1151.06,13670889311,0.09082063489305507
2022-07-05,1150.51,1165.68,1086.83,1134.54,1134.54,16195518291,0.06949953285031832
2022-07-06,1134.82,1193.64,1116.25,1186.97,1186.97,15373536703,0.0651996259383136
2022-07-07,1186.96,1246.89,1165.62,1237.59,1237.59,14230795894,0.06566795142171496
2022-07-08,1237.58,1262.89,1200.63,1222.51,1222.51,16315929082,0.05092800876884442
2022-07-09,1222.31,1228.77,1209.38,1216.98,1216.98,8821353104,0.015932883038340707
2022-07-10,1216.9,1216.9,1157.18,1168.4,1168.4,10984558039,0.051112632660047945
2022-07-11,1168.14,1169.19,1095.0,1097.24,1097.24,12064180410,0.06761510699573481
2022-07-12,1097.26,1097.26,1038.14,1038.19,1038.19,12583282453,0.05694526050144953
2022-07-13,1038.19,1113.59,1019.22,1113.59,1113.59,18302588147,0.08474393627816333
2022-07-14,1113.52,1202.95,1077.41,1191.53,1191.53,16688640823,0.10536033503143015
2022-07-15,1191.67,1275.78,1182.9,1233.13,1233.13,17411448225,0.07532052581641828
2022-07-16,1232.79,1377.94,1195.61,1352.63,1352.63,18364013796,0.1347966554046562
2022-07-17,1353.21,1378.42,1329.76,1338.64,1338.64,16079711737,0.03635032570369934
2022-07-18,1338.81,1578.72,1338.81,1578.72,1578.72,27440420623,0.15196488294314386
2022-07-19,1578.38,1607.03,1501.8,1542.98,1542.98,27753529276,0.068199198952676
2022-07-20,1542.95,1612.65,1500.8,1520.2,1520.2,22942708340,0.07357584528351542
2022-07-21,1520.37,1595.76,1472.19,1576.75,1576.75,20009556587,0.07837006500713489
2022-07-22,1576.75,1641.21,1523.64,1537.41,1537.41,18926100582,0.07647276913770558
2022-07-23,1536.46,1591.63,1495.68,1549.3,1549.3,14998811383,0.06193119473310531
2022-07-24,1549.22,1654.43,1548.67,1599.48,1599.48,17217849557,0.06612148948408232
2022-07-25,1599.16,1605.34,1445.38,1445.38,1445.38,20585056021,0.11066985844552975
2022-07-26,1445.15,1445.15,1362.95,1441.81,1441.81,18238563509,0.05701167282790385
2022-07-27,1443.73,1636.8,1423.62,1636.23,1636.23,23007524016,0.13028730679672176
2022-07-28,1636.23,1774.58,1604.89,1725.47,1725.47,27231399966,0.09834421925620256
2022-07-29,1725.62,1759.88,1662.79,1727.41,1727.41,23249531113,0.056205533139208494
2022-07-30,1727.06,1738.02,1678.11,1695.97,1695.97,15576977870,0.03532491730396179
2022-07-31,1695.88,1745.88,1672.61,1681.52,1681.52,14200735370,0.04357367144012573
2022-08-01,1681.45,1700.17,1613.42,1635.2,1635.2,16191371176,0.053051614481409
2022-08-02,1634.65,1672.63,1567.85,1632.95,1632.95,20426082309,0.06416607979423754
2022-08-03,1633.05,1678.1,1595.63,1618.87,1618.87,16786218830,0.05094294168154318
2022-08-04,1618.89,1658.51,1585.33,1608.21,1608.21,14467440626,0.045504007561201626
2022-08-05,1607.52,1732.25,1606.5,1732.25,1732.25,18546491876,0.0725934478279694
2022-08-06,1732.66,1744.33,1691.66,1691.66,1691.66,11757911705,0.031135098069351906
2022-08-07,1691.78,1724.79,1672.91,1699.35,1699.35,10252090340,0.030529320034130628
